export_id,date_key,corridor_key,fruit_key,grower_key,season,subzone,variety,pack_week,season_phase,trays_submitted,trays_exported,trays_lost,loss_pct,dm_pct_avg,tzg_score,mts_pass,submit_payment_nzd,taste_payment_nzd,total_return_nzd,freight_cost_nzd,margin_erosion_pct,otif_pct,risk_score,congestion_index,rainfall_mm_7d,reg_index,vol_index
4241,20230327,5,6867,430,2022/23,Opotiki,SunGold,13,KiwiStart,1037,1009,28,2.746,16.83,0.161,True,3733.2,154.33,3887.53,375.39,9.67,88.63,21,91.8,28.0,15.0,95
4242,20230403,5,6868,430,2022/23,Opotiki,SunGold,14,MainPack,1195,1161,34,2.881,16.67,0.126,True,4302.0,138.97,4440.97,431.94,10.45,88.46,23,91.8,32.0,15.0,95
4243,20230410,5,6869,430,2022/23,Opotiki,SunGold,15,MainPack,1050,1009,41,3.94,15.52,0.0,False,3780.0,0.0,0.0,375.39,100.0,76.46,37,91.8,32.0,15.0,95
4244,20230417,5,6870,430,2022/23,Opotiki,SunGold,16,MainPack,917,893,24,2.633,16.48,0.084,True,3301.2,71.26,3372.46,332.24,11.38,88.46,24,91.8,32.0,15.0,95
4245,20230424,5,6871,430,2022/23,Opotiki,SunGold,17,MainPack,1265,1226,39,3.156,16.4,0.066,True,4554.0,76.87,4630.87,456.13,11.79,88.87,23,91.8,22.0,15.0,95
4246,20230501,5,6872,430,2022/23,Opotiki,SunGold,18,MainPack,1338,1302,36,2.719,18.46,0.52,True,4816.8,643.19,5459.99,484.4,1.67,88.87,19,91.8,22.0,15.0,95
4247,20230508,5,6873,430,2022/23,Opotiki,SunGold,19,MainPack,1056,1026,30,2.856,16.15,0.011,True,3801.6,10.72,3812.32,381.72,13.01,88.87,26,91.8,22.0,15.0,95
4248,20230515,5,6874,430,2022/23,Opotiki,SunGold,20,MainPack,1345,1301,44,3.303,17.14,0.229,True,4842.0,283.03,5125.03,484.03,8.18,89.02,20,91.8,18.0,15.0,95
4249,20230522,5,6875,430,2022/23,Opotiki,SunGold,21,MainPack,1437,1403,34,2.42,15.68,0.0,False,5173.2,0.0,0.0,521.98,100.0,77.02,33,91.8,18.0,15.0,95
4250,20230529,5,6876,430,2022/23,Opotiki,SunGold,22,MainPack,962,928,34,3.556,15.67,0.0,False,3463.2,0.0,0.0,345.26,100.0,77.02,33,91.8,18.0,15.0,95
4251,20230313,5,6881,431,2022/23,Opotiki,Green,11,KiwiStart,1268,1230,38,3.017,16.45,0.211,True,3487.0,246.55,3733.55,457.62,29.05,88.63,24,91.8,28.0,15.0,95
4252,20230320,5,6882,431,2022/23,Opotiki,Green,12,KiwiStart,1575,1522,53,3.375,15.99,0.109,True,4331.25,157.6,4488.85,566.25,31.32,88.63,29,91.8,28.0,15.0,95
4253,20230327,5,6883,431,2022/23,Opotiki,Green,13,KiwiStart,1300,1263,37,2.904,17.23,0.384,True,3575.0,460.74,4035.74,469.89,25.19,88.63,20,91.8,28.0,15.0,95
4254,20230403,5,6884,431,2022/23,Opotiki,Green,14,MainPack,1302,1253,49,3.83,17.62,0.471,True,3580.5,560.65,4141.15,466.17,23.36,88.46,20,91.8,32.0,15.0,95
4255,20230410,5,6885,431,2022/23,Opotiki,Green,15,MainPack,1088,1054,34,3.191,17.05,0.344,True,2992.0,344.45,3336.45,392.14,26.11,88.46,21,91.8,32.0,15.0,95
4256,20230417,5,6886,431,2022/23,Opotiki,Green,16,MainPack,1090,1052,38,3.559,16.44,0.209,True,2997.5,208.87,3206.37,391.39,29.12,88.46,24,91.8,32.0,15.0,95
4257,20230424,5,6887,431,2022/23,Opotiki,Green,17,MainPack,1089,1054,35,3.225,17.07,0.349,True,2994.75,349.45,3344.2,392.14,26.0,88.87,20,91.8,22.0,15.0,95
4258,20230501,5,6888,431,2022/23,Opotiki,Green,18,MainPack,1198,1155,43,3.639,16.45,0.211,True,3294.5,231.52,3526.02,429.71,29.08,88.87,23,91.8,22.0,15.0,95
4259,20230508,5,6889,431,2022/23,Opotiki,Green,19,MainPack,1816,1769,47,2.61,18.06,0.569,True,4994.0,956.23,5950.23,658.15,21.05,88.87,19,91.8,22.0,15.0,95
4260,20230515,5,6890,431,2022/23,Opotiki,Green,20,MainPack,1282,1250,32,2.524,17.04,0.342,True,3525.5,406.12,3931.62,465.06,26.1,89.02,20,91.8,18.0,15.0,95
4261,20230327,5,6899,432,2022/23,Opotiki,SunGold,13,KiwiStart,897,867,30,3.45,18.17,0.456,True,3229.2,375.58,3604.78,322.56,3.16,88.63,20,91.8,28.0,15.0,95
4262,20230403,5,6900,432,2022/23,Opotiki,SunGold,14,MainPack,1142,1106,36,3.162,16.79,0.152,True,4111.2,159.71,4270.91,411.48,9.88,88.46,22,91.8,32.0,15.0,95
4263,20230410,5,6901,432,2022/23,Opotiki,SunGold,15,MainPack,917,891,26,2.919,17.62,0.335,True,3301.2,283.56,3584.76,331.49,5.8,88.46,20,91.8,32.0,15.0,95
4264,20230417,5,6902,432,2022/23,Opotiki,SunGold,16,MainPack,1170,1131,39,3.341,17.56,0.322,True,4212.0,345.97,4557.97,420.78,6.13,88.46,21,91.8,32.0,15.0,95
4265,20230424,5,6903,432,2022/23,Opotiki,SunGold,17,MainPack,873,844,29,3.42,17.27,0.258,True,3142.8,206.86,3349.66,314.01,7.54,88.87,20,91.8,22.0,15.0,95
4266,20230501,5,6904,432,2022/23,Opotiki,SunGold,18,MainPack,715,698,17,2.486,15.96,0.0,False,2574.0,0.0,0.0,259.69,100.0,76.87,28,91.8,22.0,15.0,95
4267,20230508,5,6905,432,2022/23,Opotiki,SunGold,19,MainPack,902,875,27,3.004,16.82,0.159,True,3247.2,132.17,3379.37,325.54,9.72,88.87,21,91.8,22.0,15.0,95
4268,20230515,5,6906,432,2022/23,Opotiki,SunGold,20,MainPack,916,867,49,5.443,15.04,0.0,False,3297.6,0.0,0.0,322.56,100.0,77.02,44,91.8,18.0,15.0,95
4269,20230522,5,6907,432,2022/23,Opotiki,SunGold,21,MainPack,1109,1064,45,4.061,16.14,0.009,True,3992.4,9.1,4001.5,395.86,13.06,89.02,25,91.8,18.0,15.0,95
4270,20230529,5,6908,432,2022/23,Opotiki,SunGold,22,MainPack,743,717,26,3.565,15.58,0.0,False,2674.8,0.0,0.0,266.76,100.0,77.02,35,91.8,18.0,15.0,95
4271,20230327,5,6915,433,2022/23,Opotiki,SunGold,13,KiwiStart,472,457,15,3.289,15.96,0.0,False,1699.2,0.0,0.0,170.02,100.0,76.63,29,91.8,28.0,15.0,95
4272,20230403,5,6916,433,2022/23,Opotiki,SunGold,14,MainPack,505,488,17,3.534,17.33,0.271,True,1818.0,125.64,1943.64,181.56,7.26,88.46,21,91.8,32.0,15.0,95
4273,20230410,5,6917,433,2022/23,Opotiki,SunGold,15,MainPack,403,388,15,3.867,17.39,0.284,True,1450.8,104.68,1555.48,144.35,6.99,88.46,21,91.8,32.0,15.0,95
4274,20230417,5,6918,433,2022/23,Opotiki,SunGold,16,MainPack,438,425,13,3.12,17.44,0.295,True,1576.8,119.11,1695.91,158.12,6.7,88.46,21,91.8,32.0,15.0,95
4275,20230424,5,6919,433,2022/23,Opotiki,SunGold,17,MainPack,593,575,18,3.046,16.28,0.04,True,2134.8,21.85,2156.65,213.93,12.37,88.87,24,91.8,22.0,15.0,95
4276,20230501,5,6920,433,2022/23,Opotiki,SunGold,18,MainPack,459,442,17,3.749,16.13,0.007,True,1652.4,2.94,1655.34,164.44,13.1,88.87,26,91.8,22.0,15.0,95
4277,20230508,5,6921,433,2022/23,Opotiki,SunGold,19,MainPack,444,429,15,3.451,16.58,0.106,True,1598.4,43.2,1641.6,159.61,10.91,88.87,22,91.8,22.0,15.0,95
4278,20230515,5,6922,433,2022/23,Opotiki,SunGold,20,MainPack,403,388,15,3.725,16.69,0.13,True,1450.8,47.92,1498.72,144.35,10.39,89.02,21,91.8,18.0,15.0,95
4279,20230522,5,6923,433,2022/23,Opotiki,SunGold,21,MainPack,559,540,19,3.437,15.36,0.0,False,2012.4,0.0,0.0,200.9,100.0,77.02,39,91.8,18.0,15.0,95
4280,20230529,5,6924,433,2022/23,Opotiki,SunGold,22,MainPack,513,486,27,5.33,14.89,0.0,False,1846.8,0.0,0.0,180.81,100.0,77.02,46,91.8,18.0,15.0,95
4281,20230327,5,6931,434,2022/23,Opotiki,SunGold,13,KiwiStart,614,596,18,2.935,17.61,0.333,True,2210.4,188.54,2398.94,221.74,5.85,88.63,20,91.8,28.0,15.0,95
4282,20230403,5,6932,434,2022/23,Opotiki,SunGold,14,MainPack,478,460,18,3.884,17.91,0.399,True,1720.8,174.36,1895.16,171.14,4.46,88.46,20,91.8,32.0,15.0,95
4283,20230410,5,6933,434,2022/23,Opotiki,SunGold,15,MainPack,592,573,19,3.349,16.75,0.143,True,2131.2,77.84,2209.04,213.18,10.08,88.46,22,91.8,32.0,15.0,95
4284,20230417,5,6934,434,2022/23,Opotiki,SunGold,16,MainPack,799,770,29,3.633,15.95,0.0,False,2876.4,0.0,0.0,286.47,100.0,76.46,30,91.8,32.0,15.0,95
4285,20230424,5,6935,434,2022/23,Opotiki,SunGold,17,MainPack,676,652,24,3.614,17.21,0.245,True,2433.6,151.75,2585.35,242.57,7.84,88.87,20,91.8,22.0,15.0,95
4286,20230501,5,6936,434,2022/23,Opotiki,SunGold,18,MainPack,662,643,19,3.007,16.41,0.068,True,2383.2,41.54,2424.74,239.22,11.74,88.87,23,91.8,22.0,15.0,95
4287,20230508,5,6937,434,2022/23,Opotiki,SunGold,19,MainPack,827,793,34,4.178,16.98,0.194,True,2977.2,146.15,3123.35,295.03,8.99,88.87,20,91.8,22.0,15.0,95
4288,20230515,5,6938,434,2022/23,Opotiki,SunGold,20,MainPack,638,610,28,4.401,17.15,0.232,True,2296.8,134.44,2431.24,226.95,8.18,89.02,20,91.8,18.0,15.0,95
4289,20230522,5,6939,434,2022/23,Opotiki,SunGold,21,MainPack,789,767,22,2.843,16.87,0.17,True,2840.4,123.87,2964.27,285.36,9.47,89.02,20,91.8,18.0,15.0,95
4290,20230529,5,6940,434,2022/23,Opotiki,SunGold,22,MainPack,532,511,21,4.078,15.37,0.0,False,1915.2,0.0,0.0,190.11,100.0,77.02,39,91.8,18.0,15.0,95
4291,20230313,5,6945,435,2022/23,Opotiki,Green,11,KiwiStart,572,551,21,3.689,17.24,0.387,True,1573.0,202.58,1775.58,205.0,25.2,88.63,20,91.8,28.0,15.0,95
4292,20230320,5,6946,435,2022/23,Opotiki,Green,12,KiwiStart,836,802,34,4.08,17.42,0.427,True,2299.0,325.33,2624.33,298.38,24.36,88.63,20,91.8,28.0,15.0,95
4293,20230327,5,6947,435,2022/23,Opotiki,Green,13,KiwiStart,761,738,23,3.105,16.94,0.32,True,2092.75,224.35,2317.1,274.57,26.63,88.63,21,91.8,28.0,15.0,95
4294,20230403,5,6948,435,2022/23,Opotiki,Green,14,MainPack,663,644,19,2.997,16.93,0.318,True,1823.25,194.55,2017.8,239.6,26.66,88.46,22,91.8,32.0,15.0,95
4295,20230410,5,6949,435,2022/23,Opotiki,Green,15,MainPack,824,791,33,4.119,17.33,0.407,True,2266.0,305.84,2571.84,294.29,24.79,88.46,21,91.8,32.0,15.0,95
4296,20230417,5,6950,435,2022/23,Opotiki,Green,16,MainPack,658,635,23,3.565,17.26,0.391,True,1809.5,235.87,2045.37,236.25,25.1,88.46,21,91.8,32.0,15.0,95
4297,20230424,5,6951,435,2022/23,Opotiki,Green,17,MainPack,605,585,20,3.322,17.16,0.369,True,1663.75,205.07,1868.82,217.65,25.57,88.87,20,91.8,22.0,15.0,95
4298,20230501,5,6952,435,2022/23,Opotiki,Green,18,MainPack,557,537,20,3.723,16.84,0.298,True,1531.75,152.02,1683.77,199.79,27.16,88.87,21,91.8,22.0,15.0,95
4299,20230508,5,6953,435,2022/23,Opotiki,Green,19,MainPack,721,703,18,2.623,16.67,0.26,True,1982.75,173.64,2156.39,261.55,27.93,88.87,22,91.8,22.0,15.0,95
4300,20230515,5,6954,435,2022/23,Opotiki,Green,20,MainPack,566,547,19,3.519,15.63,0.029,True,1556.5,15.07,1571.57,203.51,33.09,89.02,34,91.8,18.0,15.0,95
4301,20230313,5,6961,436,2022/23,Opotiki,OrganicGreen,11,KiwiStart,1038,1009,29,2.814,16.14,0.142,True,3425.4,136.11,3561.51,375.39,17.32,88.63,27,91.8,28.0,15.0,95
4302,20230320,5,6962,436,2022/23,Opotiki,OrganicGreen,12,KiwiStart,1142,1098,44,3.893,16.85,0.3,True,3768.6,312.93,4081.53,408.51,13.88,88.63,21,91.8,28.0,15.0,95
4303,20230327,5,6963,436,2022/23,Opotiki,OrganicGreen,13,KiwiStart,1247,1208,39,3.191,15.73,0.051,True,4115.1,58.53,4173.63,449.43,19.35,88.63,33,91.8,28.0,15.0,95
4304,20230403,5,6964,436,2022/23,Opotiki,OrganicGreen,14,MainPack,1315,1258,57,4.37,16.9,0.311,True,4339.5,371.68,4711.18,468.03,13.67,88.46,22,91.8,32.0,15.0,95
4305,20230410,5,6965,436,2022/23,Opotiki,OrganicGreen,15,MainPack,1053,1016,37,3.601,16.86,0.302,True,3474.9,291.49,3766.39,378.0,13.81,88.46,22,91.8,32.0,15.0,95
4306,20230417,5,6966,436,2022/23,Opotiki,OrganicGreen,16,MainPack,1200,1166,34,2.875,17.4,0.422,True,3960.0,467.45,4427.45,433.8,11.1,88.46,21,91.8,32.0,15.0,95
4307,20230424,5,6967,436,2022/23,Opotiki,OrganicGreen,17,MainPack,973,944,29,3.013,15.45,0.0,False,3210.9,0.0,0.0,351.21,100.0,76.87,37,91.8,22.0,15.0,95
4308,20230501,5,6968,436,2022/23,Opotiki,OrganicGreen,18,MainPack,1161,1130,31,2.702,15.67,0.038,True,3831.3,40.79,3872.09,420.41,19.64,88.87,33,91.8,22.0,15.0,95
4309,20230508,5,6969,436,2022/23,Opotiki,OrganicGreen,19,MainPack,1223,1192,31,2.536,16.58,0.24,True,4035.9,271.78,4307.68,443.48,15.13,88.87,22,91.8,22.0,15.0,95
4310,20230327,5,6979,437,2022/23,Opotiki,SunGold,13,KiwiStart,2746,2665,81,2.965,16.54,0.097,True,9885.6,245.58,10131.18,991.5,11.1,88.63,23,91.8,28.0,15.0,95
4311,20230403,5,6980,437,2022/23,Opotiki,SunGold,14,MainPack,2633,2538,95,3.635,16.45,0.077,True,9478.8,185.65,9664.45,944.25,11.55,88.46,24,91.8,32.0,15.0,95
4312,20230410,5,6981,437,2022/23,Opotiki,SunGold,15,MainPack,1808,1751,57,3.192,16.88,0.172,True,6508.8,286.11,6794.91,651.45,9.44,88.46,22,91.8,32.0,15.0,95
4313,20230417,5,6982,437,2022/23,Opotiki,SunGold,16,MainPack,1928,1853,75,3.94,16.26,0.035,True,6940.8,61.61,7002.41,689.4,12.48,88.46,26,91.8,32.0,15.0,95
4314,20230424,5,6983,437,2022/23,Opotiki,SunGold,17,MainPack,2619,2507,112,4.285,17.16,0.234,True,9428.4,557.31,9985.71,932.72,8.13,88.87,20,91.8,22.0,15.0,95
4315,20230501,5,6984,437,2022/23,Opotiki,SunGold,18,MainPack,2008,1922,86,4.317,16.5,0.088,True,7228.8,160.68,7389.48,715.07,11.32,88.87,23,91.8,22.0,15.0,95
4316,20230508,5,6985,437,2022/23,Opotiki,SunGold,19,MainPack,1819,1759,60,3.343,16.15,0.011,True,6548.4,18.38,6566.78,654.43,13.01,88.87,26,91.8,22.0,15.0,95
4317,20230515,5,6986,437,2022/23,Opotiki,SunGold,20,MainPack,1710,1663,47,2.804,17.02,0.203,True,6156.0,320.71,6476.71,618.71,8.73,89.02,20,91.8,18.0,15.0,95
4318,20230522,5,6987,437,2022/23,Opotiki,SunGold,21,MainPack,1702,1638,64,3.811,16.57,0.104,True,6127.2,161.83,6289.03,609.41,10.96,89.02,22,91.8,18.0,15.0,95
4319,20230529,5,6988,437,2022/23,Opotiki,SunGold,22,MainPack,2726,2609,117,4.3,14.88,0.0,False,9813.6,0.0,0.0,970.67,100.0,77.02,46,91.8,18.0,15.0,95
4320,20230313,5,6993,438,2022/23,Opotiki,OrganicGreen,11,KiwiStart,1116,1076,40,3.599,17.15,0.367,True,3682.8,375.15,4057.95,400.32,12.38,88.63,21,91.8,28.0,15.0,95
4321,20230320,5,6994,438,2022/23,Opotiki,OrganicGreen,12,KiwiStart,1020,992,28,2.768,16.93,0.318,True,3366.0,299.68,3665.68,369.07,13.4,88.63,21,91.8,28.0,15.0,95
4322,20230327,5,6995,438,2022/23,Opotiki,OrganicGreen,13,KiwiStart,1171,1130,41,3.547,15.92,0.093,True,3864.3,99.84,3964.14,420.41,18.43,88.63,30,91.8,28.0,15.0,95
4323,20230403,5,6996,438,2022/23,Opotiki,OrganicGreen,14,MainPack,1003,960,43,4.29,15.47,0.0,False,3309.9,0.0,0.0,357.16,100.0,76.46,38,91.8,32.0,15.0,95
4324,20230410,5,6997,438,2022/23,Opotiki,OrganicGreen,15,MainPack,1052,1009,43,4.088,15.09,0.0,False,3471.6,0.0,0.0,375.39,100.0,76.46,45,91.8,32.0,15.0,95
4325,20230417,5,6998,438,2022/23,Opotiki,OrganicGreen,16,MainPack,819,793,26,3.246,16.69,0.264,True,2702.7,198.88,2901.58,295.03,14.63,88.46,23,91.8,32.0,15.0,95
4326,20230424,5,6999,438,2022/23,Opotiki,OrganicGreen,17,MainPack,927,894,33,3.603,15.95,0.1,True,3059.1,84.93,3144.03,332.61,18.27,88.87,29,91.8,22.0,15.0,95
4327,20230501,5,7000,438,2022/23,Opotiki,OrganicGreen,18,MainPack,936,908,28,3.047,16.32,0.182,True,3088.8,156.99,3245.79,337.82,16.44,88.87,24,91.8,22.0,15.0,95
4328,20230508,5,7001,438,2022/23,Opotiki,OrganicGreen,19,MainPack,1207,1167,40,3.342,16.17,0.149,True,3983.1,165.19,4148.29,434.18,17.18,88.87,26,91.8,22.0,15.0,95
4329,20230327,5,7011,439,2022/23,Opotiki,SunGold,13,KiwiStart,1812,1742,70,3.879,17.68,0.348,True,6523.2,575.91,7099.11,648.1,5.59,88.63,20,91.8,28.0,15.0,95
4330,20230403,5,7012,439,2022/23,Opotiki,SunGold,14,MainPack,1485,1433,52,3.508,15.97,0.0,False,5346.0,0.0,0.0,533.14,100.0,76.46,29,91.8,32.0,15.0,95
4331,20230410,5,7013,439,2022/23,Opotiki,SunGold,15,MainPack,1348,1301,47,3.487,15.89,0.0,False,4852.8,0.0,0.0,484.03,100.0,76.46,31,91.8,32.0,15.0,95
4332,20230417,5,7014,439,2022/23,Opotiki,SunGold,16,MainPack,1409,1355,54,3.836,16.54,0.097,True,5072.4,124.86,5197.26,504.12,11.12,88.46,23,91.8,32.0,15.0,95
4333,20230424,5,7015,439,2022/23,Opotiki,SunGold,17,MainPack,1515,1482,33,2.2,17.34,0.273,True,5454.0,384.36,5838.36,551.37,7.14,88.87,20,91.8,22.0,15.0,95
4334,20230501,5,7016,439,2022/23,Opotiki,SunGold,18,MainPack,1993,1926,67,3.363,15.77,0.0,False,7174.8,0.0,0.0,716.56,100.0,76.87,31,91.8,22.0,15.0,95
4335,20230508,5,7017,439,2022/23,Opotiki,SunGold,19,MainPack,2027,1955,72,3.596,17.28,0.26,True,7297.2,482.88,7780.08,727.35,7.51,88.87,20,91.8,22.0,15.0,95
4336,20230515,5,7018,439,2022/23,Opotiki,SunGold,20,MainPack,1162,1120,42,3.679,15.7,0.0,False,4183.2,0.0,0.0,416.69,100.0,77.02,32,91.8,18.0,15.0,95
4337,20230522,5,7019,439,2022/23,Opotiki,SunGold,21,MainPack,1222,1193,29,2.379,16.2,0.022,True,4399.2,24.93,4424.13,443.85,12.76,89.02,25,91.8,18.0,15.0,95
4338,20230529,5,7020,439,2022/23,Opotiki,SunGold,22,MainPack,1671,1601,70,4.237,16.51,0.09,True,6015.6,136.89,6152.49,595.64,11.28,89.02,22,91.8,18.0,15.0,95
4339,20230327,5,7027,440,2022/23,Opotiki,SunGold,13,KiwiStart,1676,1616,60,3.636,16.88,0.172,True,6033.6,264.05,6297.65,601.22,9.46,88.63,21,91.8,28.0,15.0,95
4340,20230403,5,7028,440,2022/23,Opotiki,SunGold,14,MainPack,1459,1412,47,3.255,16.25,0.033,True,5252.4,44.27,5296.67,525.33,12.52,88.46,26,91.8,32.0,15.0,95
4341,20230410,5,7029,440,2022/23,Opotiki,SunGold,15,MainPack,1853,1799,54,2.918,16.75,0.143,True,6670.8,244.39,6915.19,669.31,10.07,88.46,22,91.8,32.0,15.0,95
4342,20230417,5,7030,440,2022/23,Opotiki,SunGold,16,MainPack,2018,1959,59,2.954,16.97,0.192,True,7264.8,357.32,7622.12,728.84,8.99,88.46,21,91.8,32.0,15.0,95
4343,20230424,5,7031,440,2022/23,Opotiki,SunGold,17,MainPack,1941,1864,77,3.991,17.47,0.302,True,6987.6,534.78,7522.38,693.49,6.61,88.87,19,91.8,22.0,15.0,95
4344,20230501,5,7032,440,2022/23,Opotiki,SunGold,18,MainPack,1483,1432,51,3.45,15.85,0.0,False,5338.8,0.0,0.0,532.77,100.0,76.87,30,91.8,22.0,15.0,95
4345,20230508,5,7033,440,2022/23,Opotiki,SunGold,19,MainPack,1404,1347,57,4.09,16.14,0.009,True,5054.4,11.52,5065.92,501.14,13.06,88.87,26,91.8,22.0,15.0,95
4346,20230515,5,7034,440,2022/23,Opotiki,SunGold,20,MainPack,1307,1260,47,3.62,15.71,0.0,False,4705.2,0.0,0.0,468.78,100.0,77.02,32,91.8,18.0,15.0,95
4347,20230522,5,7035,440,2022/23,Opotiki,SunGold,21,MainPack,1900,1823,77,4.07,16.21,0.024,True,6840.0,41.56,6881.56,678.24,12.73,89.02,25,91.8,18.0,15.0,95
4348,20230529,5,7036,440,2022/23,Opotiki,SunGold,22,MainPack,1928,1865,63,3.318,15.9,0.0,False,6940.8,0.0,0.0,693.86,100.0,77.02,29,91.8,18.0,15.0,95
4349,20230313,5,7041,441,2022/23,Opotiki,Green,11,KiwiStart,1259,1216,43,3.418,16.01,0.113,True,3462.25,130.54,3592.79,452.41,31.24,88.63,28,91.8,28.0,15.0,95
4350,20230320,5,7042,441,2022/23,Opotiki,Green,12,KiwiStart,1073,1036,37,3.473,17.13,0.362,True,2950.75,356.28,3307.03,385.44,25.73,88.63,21,91.8,28.0,15.0,95
4351,20230327,5,7043,441,2022/23,Opotiki,Green,13,KiwiStart,1291,1251,40,3.149,16.79,0.287,True,3550.25,341.09,3891.34,465.43,27.37,88.63,22,91.8,28.0,15.0,95
4352,20230403,5,7044,441,2022/23,Opotiki,Green,14,MainPack,1172,1138,34,2.907,16.73,0.273,True,3223.0,295.14,3518.14,423.39,27.67,88.46,22,91.8,32.0,15.0,95
4353,20230410,5,7045,441,2022/23,Opotiki,Green,15,MainPack,949,917,32,3.378,18.09,0.576,True,2609.75,501.78,3111.53,341.17,20.99,88.46,20,91.8,32.0,15.0,95
4354,20230417,5,7046,441,2022/23,Opotiki,Green,16,MainPack,993,961,32,3.26,16.37,0.193,True,2730.75,176.2,2906.95,357.54,29.46,88.46,25,91.8,32.0,15.0,95
4355,20230424,5,7047,441,2022/23,Opotiki,Green,17,MainPack,1147,1102,45,3.967,14.91,0.0,False,3154.25,0.0,0.0,409.99,100.0,76.87,47,91.8,22.0,15.0,95
4356,20230501,5,7048,441,2022/23,Opotiki,Green,18,MainPack,1285,1252,33,2.641,16.41,0.202,True,3533.75,240.26,3774.01,465.8,29.23,88.87,23,91.8,22.0,15.0,95
4357,20230508,5,7049,441,2022/23,Opotiki,Green,19,MainPack,1233,1190,43,3.494,16.16,0.147,True,3390.75,166.18,3556.93,442.73,30.49,88.87,26,91.8,22.0,15.0,95
4358,20230515,5,7050,441,2022/23,Opotiki,Green,20,MainPack,1141,1109,32,2.815,15.84,0.076,True,3137.75,80.07,3217.82,412.6,32.04,89.02,30,91.8,18.0,15.0,95
4359,20230313,5,7057,442,2022/23,Opotiki,Green,11,KiwiStart,748,724,24,3.238,16.44,0.209,True,2057.0,143.75,2200.75,269.36,29.1,88.63,24,91.8,28.0,15.0,95
4360,20230320,5,7058,442,2022/23,Opotiki,Green,12,KiwiStart,721,694,27,3.749,16.85,0.3,True,1982.75,197.79,2180.54,258.2,27.12,88.63,21,91.8,28.0,15.0,95
4361,20230327,5,7059,442,2022/23,Opotiki,Green,13,KiwiStart,974,939,35,3.633,15.69,0.042,True,2678.5,37.47,2715.97,349.35,32.81,88.63,34,91.8,28.0,15.0,95
4362,20230403,5,7060,442,2022/23,Opotiki,Green,14,MainPack,621,605,16,2.626,16.16,0.147,True,1707.75,84.49,1792.24,225.09,30.46,88.46,27,91.8,32.0,15.0,95
4363,20230410,5,7061,442,2022/23,Opotiki,Green,15,MainPack,709,674,35,5.065,15.79,0.064,True,1949.75,40.98,1990.73,250.76,32.34,88.46,32,91.8,32.0,15.0,95
4364,20230417,5,7062,442,2022/23,Opotiki,Green,16,MainPack,891,862,29,3.261,17.47,0.438,True,2450.25,358.68,2808.93,320.7,24.03,88.46,21,91.8,32.0,15.0,95
4365,20230424,5,7063,442,2022/23,Opotiki,Green,17,MainPack,921,895,26,2.915,16.5,0.222,True,2532.75,188.76,2721.51,332.98,28.8,88.87,23,91.8,22.0,15.0,95
4366,20230501,5,7064,442,2022/23,Opotiki,Green,18,MainPack,953,905,48,5.061,14.78,0.0,False,2620.75,0.0,0.0,336.7,100.0,76.87,48,91.8,22.0,15.0,95
4367,20230508,5,7065,442,2022/23,Opotiki,Green,19,MainPack,866,836,30,3.571,15.34,0.0,False,2381.5,0.0,0.0,311.03,100.0,76.87,40,91.8,22.0,15.0,95
4368,20230515,5,7066,442,2022/23,Opotiki,Green,20,MainPack,740,716,24,3.322,16.39,0.198,True,2035.0,134.68,2169.68,266.38,29.35,89.02,23,91.8,18.0,15.0,95
4369,20230327,5,7075,443,2022/23,Opotiki,SunGold,13,KiwiStart,1355,1303,52,3.852,16.72,0.137,True,4878.0,169.59,5047.59,484.77,10.24,88.63,22,91.8,28.0,15.0,95
4370,20230403,5,7076,443,2022/23,Opotiki,SunGold,14,MainPack,1271,1225,46,3.623,17.4,0.287,True,4575.6,334.0,4909.6,455.76,6.92,88.46,21,91.8,32.0,15.0,95
4371,20230410,5,7077,443,2022/23,Opotiki,SunGold,15,MainPack,1203,1161,42,3.522,16.67,0.126,True,4330.8,138.97,4469.77,431.94,10.47,88.46,23,91.8,32.0,15.0,95
4372,20230417,5,7078,443,2022/23,Opotiki,SunGold,16,MainPack,1273,1221,52,4.145,16.38,0.062,True,4582.8,71.92,4654.72,454.27,11.89,88.46,25,91.8,32.0,15.0,95
4373,20230424,5,7079,443,2022/23,Opotiki,SunGold,17,MainPack,1202,1161,41,3.428,17.99,0.417,True,4327.2,459.93,4787.13,431.94,4.03,88.87,19,91.8,22.0,15.0,95
4374,20230501,5,7080,443,2022/23,Opotiki,SunGold,18,MainPack,1521,1465,56,3.733,17.72,0.357,True,5475.6,496.85,5972.45,545.05,5.38,88.87,19,91.8,22.0,15.0,95
4375,20230508,5,7081,443,2022/23,Opotiki,SunGold,19,MainPack,1353,1298,55,4.117,16.2,0.022,True,4870.8,27.13,4897.93,482.91,12.77,88.87,25,91.8,22.0,15.0,95
4376,20230515,5,7082,443,2022/23,Opotiki,SunGold,20,MainPack,1179,1141,38,3.306,16.15,0.011,True,4244.4,11.92,4256.32,424.5,13.01,89.02,25,91.8,18.0,15.0,95
4377,20230522,5,7083,443,2022/23,Opotiki,SunGold,21,MainPack,1620,1561,59,3.661,15.76,0.0,False,5832.0,0.0,0.0,580.76,100.0,77.02,31,91.8,18.0,15.0,95
