fruit_key,kpin,season,subzone,variety,growing_method,pack_week,reading_date,dm_pct,mts_threshold,mts_status,tzg_score,tzg_grade,pest_indicator,maturity_area,sample_size
2869,100179,2022/23,Te Puke,SunGold,conventional,15,2023-04-10,17.64,16.1,PASS,0.34,C,0,100179_15,90
2870,100179,2022/23,Te Puke,SunGold,conventional,16,2023-04-17,17.64,16.1,PASS,0.34,C,0,100179_16,90
2871,100179,2022/23,Te Puke,SunGold,conventional,17,2023-04-24,17.74,16.1,PASS,0.362,C,0,100179_17,90
2872,100179,2022/23,Te Puke,SunGold,conventional,18,2023-05-01,17.24,16.1,PASS,0.251,C,0,100179_18,90
2873,100179,2022/23,Te Puke,SunGold,conventional,19,2023-05-08,18.42,16.1,PASS,0.512,B,0,100179_19,90
2874,100179,2022/23,Te Puke,SunGold,conventional,20,2023-05-15,16.82,16.1,PASS,0.159,D,0,100179_20,90
2875,100179,2022/23,Te Puke,SunGold,conventional,21,2023-05-22,17.46,16.1,PASS,0.3,C,0,100179_21,90
2876,100179,2022/23,Te Puke,SunGold,conventional,22,2023-05-29,16.84,16.1,PASS,0.163,D,0,100179_22,90
2877,100179,2022/23,Te Puke,SunGold,conventional,23,2023-06-05,16.06,16.1,FAIL,0.0,F,0,100179_23,90
2878,100179,2022/23,Te Puke,SunGold,conventional,24,2023-06-12,16.27,16.1,PASS,0.037,D,0,100179_24,90
2879,100179,2022/23,Te Puke,SunGold,conventional,25,2023-06-19,16.45,16.1,PASS,0.077,D,0,100179_25,90
2880,100179,2022/23,Te Puke,SunGold,conventional,26,2023-06-26,16.68,16.1,PASS,0.128,D,0,100179_26,90
2881,100180,2022/23,Katikati,SweetGreen,conventional,11,2023-03-13,16.51,15.5,PASS,0.224,C,0,100180_11,90
2882,100180,2022/23,Katikati,SweetGreen,conventional,12,2023-03-20,17.14,15.5,PASS,0.364,C,0,100180_12,90
2883,100180,2022/23,Katikati,SweetGreen,conventional,13,2023-03-27,16.97,15.5,PASS,0.327,C,0,100180_13,90
2884,100180,2022/23,Katikati,SweetGreen,conventional,14,2023-04-03,16.7,15.5,PASS,0.267,C,0,100180_14,90
2885,100180,2022/23,Katikati,SweetGreen,conventional,15,2023-04-10,16.61,15.5,PASS,0.247,C,0,100180_15,90
2886,100180,2022/23,Katikati,SweetGreen,conventional,16,2023-04-17,17.4,15.5,PASS,0.422,B,0,100180_16,90
2887,100180,2022/23,Katikati,SweetGreen,conventional,17,2023-04-24,16.27,15.5,PASS,0.171,D,0,100180_17,90
2888,100180,2022/23,Katikati,SweetGreen,conventional,18,2023-05-01,16.72,15.5,PASS,0.271,C,0,100180_18,90
2889,100180,2022/23,Katikati,SweetGreen,conventional,19,2023-05-08,16.6,15.5,PASS,0.244,C,0,100180_19,90
2890,100180,2022/23,Katikati,SweetGreen,conventional,20,2023-05-15,16.46,15.5,PASS,0.213,C,0,100180_20,90
2891,100180,2022/23,Katikati,SweetGreen,conventional,21,2023-05-22,16.26,15.5,PASS,0.169,D,0,100180_21,90
2892,100180,2022/23,Katikati,SweetGreen,conventional,22,2023-05-29,16.34,15.5,PASS,0.187,D,0,100180_22,90
2893,100180,2022/23,Katikati,SweetGreen,conventional,23,2023-06-05,15.69,15.5,PASS,0.042,D,0,100180_23,90
2894,100180,2022/23,Katikati,SweetGreen,conventional,24,2023-06-12,14.99,15.5,FAIL,0.0,F,0,100180_24,90
2895,100180,2022/23,Katikati,SweetGreen,conventional,25,2023-06-19,16.32,15.5,PASS,0.182,D,0,100180_25,90
2896,100180,2022/23,Katikati,SweetGreen,conventional,26,2023-06-26,15.16,15.5,FAIL,0.0,F,0,100180_26,90
2897,100181,2022/23,Katikati,RubyRed,conventional,11,2023-03-13,17.38,17.2,PASS,0.064,D,0,100181_11,90
2898,100181,2022/23,Katikati,RubyRed,conventional,12,2023-03-20,17.75,17.2,PASS,0.196,D,0,100181_12,90
2899,100181,2022/23,Katikati,RubyRed,conventional,13,2023-03-27,17.89,17.2,PASS,0.246,C,0,100181_13,90
2900,100181,2022/23,Katikati,RubyRed,conventional,14,2023-04-03,17.29,17.2,PASS,0.032,D,0,100181_14,90
2901,100181,2022/23,Katikati,RubyRed,conventional,15,2023-04-10,17.48,17.2,PASS,0.1,D,0,100181_15,90
2902,100181,2022/23,Katikati,RubyRed,conventional,16,2023-04-17,17.12,17.2,FAIL,0.0,F,0,100181_16,90
2903,100181,2022/23,Katikati,RubyRed,conventional,17,2023-04-24,16.68,17.2,FAIL,0.0,F,0,100181_17,90
2904,100181,2022/23,Katikati,RubyRed,conventional,18,2023-05-01,16.57,17.2,FAIL,0.0,F,0,100181_18,90
2905,100181,2022/23,Katikati,RubyRed,conventional,19,2023-05-08,16.48,17.2,FAIL,0.0,F,0,100181_19,90
2906,100181,2022/23,Katikati,RubyRed,conventional,20,2023-05-15,16.38,17.2,FAIL,0.0,F,0,100181_20,90
2907,100181,2022/23,Katikati,RubyRed,conventional,21,2023-05-22,16.63,17.2,FAIL,0.0,F,0,100181_21,90
2908,100181,2022/23,Katikati,RubyRed,conventional,22,2023-05-29,17.37,17.2,PASS,0.061,D,0,100181_22,90
2909,100181,2022/23,Katikati,RubyRed,conventional,23,2023-06-05,16.98,17.2,FAIL,0.0,F,0,100181_23,90
2910,100181,2022/23,Katikati,RubyRed,conventional,24,2023-06-12,16.22,17.2,FAIL,0.0,F,0,100181_24,90
2911,100181,2022/23,Katikati,RubyRed,conventional,25,2023-06-19,16.8,17.2,FAIL,0.0,F,0,100181_25,90
2912,100181,2022/23,Katikati,RubyRed,conventional,26,2023-06-26,16.47,17.2,FAIL,0.0,F,0,100181_26,90
2913,100182,2022/23,Katikati,SunGold,conventional,11,2023-03-13,17.59,16.1,PASS,0.329,C,0,100182_11,90
2914,100182,2022/23,Katikati,SunGold,conventional,12,2023-03-20,17.13,16.1,PASS,0.227,C,0,100182_12,90
2915,100182,2022/23,Katikati,SunGold,conventional,13,2023-03-27,17.32,16.1,PASS,0.269,C,0,100182_13,90
2916,100182,2022/23,Katikati,SunGold,conventional,14,2023-04-03,17.88,16.1,PASS,0.393,C,0,100182_14,90
2917,100182,2022/23,Katikati,SunGold,conventional,15,2023-04-10,17.32,16.1,PASS,0.269,C,0,100182_15,90
2918,100182,2022/23,Katikati,SunGold,conventional,16,2023-04-17,17.56,16.1,PASS,0.322,C,0,100182_16,90
2919,100182,2022/23,Katikati,SunGold,conventional,17,2023-04-24,17.31,16.1,PASS,0.267,C,0,100182_17,90
2920,100182,2022/23,Katikati,SunGold,conventional,18,2023-05-01,17.32,16.1,PASS,0.269,C,0,100182_18,90
2921,100182,2022/23,Katikati,SunGold,conventional,19,2023-05-08,17.73,16.1,PASS,0.359,C,0,100182_19,90
2922,100182,2022/23,Katikati,SunGold,conventional,20,2023-05-15,16.87,16.1,PASS,0.17,D,0,100182_20,90
2923,100182,2022/23,Katikati,SunGold,conventional,21,2023-05-22,16.94,16.1,PASS,0.185,D,0,100182_21,90
2924,100182,2022/23,Katikati,SunGold,conventional,22,2023-05-29,16.65,16.1,PASS,0.121,D,0,100182_22,90
2925,100182,2022/23,Katikati,SunGold,conventional,23,2023-06-05,16.9,16.1,PASS,0.176,D,0,100182_23,90
2926,100182,2022/23,Katikati,SunGold,conventional,24,2023-06-12,16.66,16.1,PASS,0.123,D,0,100182_24,90
2927,100182,2022/23,Katikati,SunGold,conventional,25,2023-06-19,16.5,16.1,PASS,0.088,D,0,100182_25,90
2928,100182,2022/23,Katikati,SunGold,conventional,26,2023-06-26,16.42,16.1,PASS,0.071,D,0,100182_26,90
2929,100183,2022/23,Katikati,SunGold,conventional,11,2023-03-13,17.52,16.1,PASS,0.313,C,0,100183_11,90
2930,100183,2022/23,Katikati,SunGold,conventional,12,2023-03-20,17.58,16.1,PASS,0.326,C,0,100183_12,90
2931,100183,2022/23,Katikati,SunGold,conventional,13,2023-03-27,17.31,16.1,PASS,0.267,C,0,100183_13,90
2932,100183,2022/23,Katikati,SunGold,conventional,14,2023-04-03,16.61,16.1,PASS,0.112,D,0,100183_14,90
2933,100183,2022/23,Katikati,SunGold,conventional,15,2023-04-10,16.92,16.1,PASS,0.181,D,0,100183_15,90
2934,100183,2022/23,Katikati,SunGold,conventional,16,2023-04-17,16.99,16.1,PASS,0.196,D,0,100183_16,90
2935,100183,2022/23,Katikati,SunGold,conventional,17,2023-04-24,16.59,16.1,PASS,0.108,D,0,100183_17,90
2936,100183,2022/23,Katikati,SunGold,conventional,18,2023-05-01,17.71,16.1,PASS,0.355,C,0,100183_18,90
2937,100183,2022/23,Katikati,SunGold,conventional,19,2023-05-08,16.86,16.1,PASS,0.168,D,0,100183_19,90
2938,100183,2022/23,Katikati,SunGold,conventional,20,2023-05-15,16.86,16.1,PASS,0.168,D,0,100183_20,90
2939,100183,2022/23,Katikati,SunGold,conventional,21,2023-05-22,17.26,16.1,PASS,0.256,C,0,100183_21,90
2940,100183,2022/23,Katikati,SunGold,conventional,22,2023-05-29,16.47,16.1,PASS,0.082,D,0,100183_22,90
2941,100183,2022/23,Katikati,SunGold,conventional,23,2023-06-05,16.22,16.1,PASS,0.026,D,0,100183_23,90
2942,100183,2022/23,Katikati,SunGold,conventional,24,2023-06-12,15.97,16.1,FAIL,0.0,F,0,100183_24,90
2943,100183,2022/23,Katikati,SunGold,conventional,25,2023-06-19,16.96,16.1,PASS,0.19,D,0,100183_25,90
2944,100183,2022/23,Katikati,SunGold,conventional,26,2023-06-26,17.18,16.1,PASS,0.238,C,0,100183_26,90
2945,100184,2022/23,Katikati,SunGold,conventional,11,2023-03-13,17.35,16.1,PASS,0.276,C,0,100184_11,90
2946,100184,2022/23,Katikati,SunGold,conventional,12,2023-03-20,17.59,16.1,PASS,0.329,C,0,100184_12,90
2947,100184,2022/23,Katikati,SunGold,conventional,13,2023-03-27,17.42,16.1,PASS,0.291,C,0,100184_13,90
2948,100184,2022/23,Katikati,SunGold,conventional,14,2023-04-03,17.23,16.1,PASS,0.249,C,0,100184_14,90
2949,100184,2022/23,Katikati,SunGold,conventional,15,2023-04-10,17.56,16.1,PASS,0.322,C,0,100184_15,90
2950,100184,2022/23,Katikati,SunGold,conventional,16,2023-04-17,16.88,16.1,PASS,0.172,D,0,100184_16,90
2951,100184,2022/23,Katikati,SunGold,conventional,17,2023-04-24,16.83,16.1,PASS,0.161,D,0,100184_17,90
2952,100184,2022/23,Katikati,SunGold,conventional,18,2023-05-01,16.87,16.1,PASS,0.17,D,0,100184_18,90
2953,100184,2022/23,Katikati,SunGold,conventional,19,2023-05-08,16.52,16.1,PASS,0.093,D,0,100184_19,90
2954,100184,2022/23,Katikati,SunGold,conventional,20,2023-05-15,17.58,16.1,PASS,0.326,C,0,100184_20,90
2955,100184,2022/23,Katikati,SunGold,conventional,21,2023-05-22,16.69,16.1,PASS,0.13,D,0,100184_21,90
2956,100184,2022/23,Katikati,SunGold,conventional,22,2023-05-29,17.13,16.1,PASS,0.227,C,0,100184_22,90
2957,100184,2022/23,Katikati,SunGold,conventional,23,2023-06-05,16.74,16.1,PASS,0.141,D,0,100184_23,90
2958,100184,2022/23,Katikati,SunGold,conventional,24,2023-06-12,16.37,16.1,PASS,0.06,D,0,100184_24,90
2959,100184,2022/23,Katikati,SunGold,conventional,25,2023-06-19,17.11,16.1,PASS,0.223,C,0,100184_25,90
2960,100184,2022/23,Katikati,SunGold,conventional,26,2023-06-26,16.42,16.1,PASS,0.071,D,0,100184_26,90
2961,100185,2022/23,Katikati,SunGold,conventional,11,2023-03-13,16.59,16.1,PASS,0.108,D,0,100185_11,90
2962,100185,2022/23,Katikati,SunGold,conventional,12,2023-03-20,16.87,16.1,PASS,0.17,D,0,100185_12,90
2963,100185,2022/23,Katikati,SunGold,conventional,13,2023-03-27,17.26,16.1,PASS,0.256,C,0,100185_13,90
2964,100185,2022/23,Katikati,SunGold,conventional,14,2023-04-03,17.73,16.1,PASS,0.359,C,0,100185_14,90
2965,100185,2022/23,Katikati,SunGold,conventional,15,2023-04-10,17.91,16.1,PASS,0.399,C,0,100185_15,90
2966,100185,2022/23,Katikati,SunGold,conventional,16,2023-04-17,17.03,16.1,PASS,0.205,C,0,100185_16,90
2967,100185,2022/23,Katikati,SunGold,conventional,17,2023-04-24,16.59,16.1,PASS,0.108,D,0,100185_17,90
2968,100185,2022/23,Katikati,SunGold,conventional,18,2023-05-01,17.09,16.1,PASS,0.218,C,0,100185_18,90
2969,100185,2022/23,Katikati,SunGold,conventional,19,2023-05-08,16.62,16.1,PASS,0.115,D,0,100185_19,90
2970,100185,2022/23,Katikati,SunGold,conventional,20,2023-05-15,16.9,16.1,PASS,0.176,D,0,100185_20,90
2971,100185,2022/23,Katikati,SunGold,conventional,21,2023-05-22,16.78,16.1,PASS,0.15,D,0,100185_21,90
2972,100185,2022/23,Katikati,SunGold,conventional,22,2023-05-29,16.66,16.1,PASS,0.123,D,0,100185_22,90
2973,100185,2022/23,Katikati,SunGold,conventional,23,2023-06-05,15.98,16.1,FAIL,0.0,F,0,100185_23,90
2974,100185,2022/23,Katikati,SunGold,conventional,24,2023-06-12,16.39,16.1,PASS,0.064,D,0,100185_24,90
2975,100185,2022/23,Katikati,SunGold,conventional,25,2023-06-19,15.97,16.1,FAIL,0.0,F,0,100185_25,90
2976,100185,2022/23,Katikati,SunGold,conventional,26,2023-06-26,16.64,16.1,PASS,0.119,D,0,100185_26,90
2977,100186,2022/23,Katikati,Green,conventional,11,2023-03-13,16.46,15.5,PASS,0.213,C,0,100186_11,90
2978,100186,2022/23,Katikati,Green,conventional,12,2023-03-20,17.25,15.5,PASS,0.389,C,0,100186_12,90
2979,100186,2022/23,Katikati,Green,conventional,13,2023-03-27,17.85,15.5,PASS,0.522,B,0,100186_13,90
2980,100186,2022/23,Katikati,Green,conventional,14,2023-04-03,17.67,15.5,PASS,0.482,B,0,100186_14,90
2981,100186,2022/23,Katikati,Green,conventional,15,2023-04-10,16.92,15.5,PASS,0.316,C,0,100186_15,90
2982,100186,2022/23,Katikati,Green,conventional,16,2023-04-17,17.72,15.5,PASS,0.493,B,0,100186_16,90
2983,100186,2022/23,Katikati,Green,conventional,17,2023-04-24,16.62,15.5,PASS,0.249,C,0,100186_17,90
2984,100186,2022/23,Katikati,Green,conventional,18,2023-05-01,17.42,15.5,PASS,0.427,B,0,100186_18,90
2985,100186,2022/23,Katikati,Green,conventional,19,2023-05-08,17.2,15.5,PASS,0.378,C,0,100186_19,90
2986,100186,2022/23,Katikati,Green,conventional,20,2023-05-15,16.3,15.5,PASS,0.178,D,0,100186_20,90
2987,100186,2022/23,Katikati,Green,conventional,21,2023-05-22,16.32,15.5,PASS,0.182,D,0,100186_21,90
2988,100186,2022/23,Katikati,Green,conventional,22,2023-05-29,15.81,15.5,PASS,0.069,D,0,100186_22,90
2989,100186,2022/23,Katikati,Green,conventional,23,2023-06-05,16.36,15.5,PASS,0.191,D,0,100186_23,90
2990,100186,2022/23,Katikati,Green,conventional,24,2023-06-12,16.53,15.5,PASS,0.229,C,0,100186_24,90
2991,100186,2022/23,Katikati,Green,conventional,25,2023-06-19,16.7,15.5,PASS,0.267,C,0,100186_25,90
2992,100186,2022/23,Katikati,Green,conventional,26,2023-06-26,16.35,15.5,PASS,0.189,D,0,100186_26,90
2993,100187,2022/23,Katikati,SunGold,conventional,11,2023-03-13,16.72,16.1,PASS,0.137,D,0,100187_11,90
2994,100187,2022/23,Katikati,SunGold,conventional,12,2023-03-20,17.37,16.1,PASS,0.28,C,0,100187_12,90
2995,100187,2022/23,Katikati,SunGold,conventional,13,2023-03-27,16.84,16.1,PASS,0.163,D,0,100187_13,90
2996,100187,2022/23,Katikati,SunGold,conventional,14,2023-04-03,17.79,16.1,PASS,0.373,C,0,100187_14,90
2997,100187,2022/23,Katikati,SunGold,conventional,15,2023-04-10,17.68,16.1,PASS,0.348,C,0,100187_15,90
2998,100187,2022/23,Katikati,SunGold,conventional,16,2023-04-17,16.73,16.1,PASS,0.139,D,0,100187_16,90
2999,100187,2022/23,Katikati,SunGold,conventional,17,2023-04-24,17.2,16.1,PASS,0.243,C,0,100187_17,90
3000,100187,2022/23,Katikati,SunGold,conventional,18,2023-05-01,17.76,16.1,PASS,0.366,C,0,100187_18,90
3001,100187,2022/23,Katikati,SunGold,conventional,19,2023-05-08,16.91,16.1,PASS,0.179,D,0,100187_19,90
3002,100187,2022/23,Katikati,SunGold,conventional,20,2023-05-15,16.32,16.1,PASS,0.049,D,0,100187_20,90
3003,100187,2022/23,Katikati,SunGold,conventional,21,2023-05-22,17.37,16.1,PASS,0.28,C,0,100187_21,90
3004,100187,2022/23,Katikati,SunGold,conventional,22,2023-05-29,17.31,16.1,PASS,0.267,C,0,100187_22,90
3005,100187,2022/23,Katikati,SunGold,conventional,23,2023-06-05,16.84,16.1,PASS,0.163,D,0,100187_23,90
3006,100187,2022/23,Katikati,SunGold,conventional,24,2023-06-12,17.15,16.1,PASS,0.232,C,0,100187_24,90
3007,100187,2022/23,Katikati,SunGold,conventional,25,2023-06-19,17.06,16.1,PASS,0.212,C,0,100187_25,90
3008,100187,2022/23,Katikati,SunGold,conventional,26,2023-06-26,16.91,16.1,PASS,0.179,D,0,100187_26,90
3009,100188,2022/23,Katikati,Green,conventional,11,2023-03-13,17.22,15.5,PASS,0.382,C,0,100188_11,90
3010,100188,2022/23,Katikati,Green,conventional,12,2023-03-20,17.1,15.5,PASS,0.356,C,0,100188_12,90
3011,100188,2022/23,Katikati,Green,conventional,13,2023-03-27,17.09,15.5,PASS,0.353,C,0,100188_13,90
3012,100188,2022/23,Katikati,Green,conventional,14,2023-04-03,17.45,15.5,PASS,0.433,B,0,100188_14,90
3013,100188,2022/23,Katikati,Green,conventional,15,2023-04-10,16.74,15.5,PASS,0.276,C,0,100188_15,90
3014,100188,2022/23,Katikati,Green,conventional,16,2023-04-17,17.14,15.5,PASS,0.364,C,0,100188_16,90
3015,100188,2022/23,Katikati,Green,conventional,17,2023-04-24,16.84,15.5,PASS,0.298,C,0,100188_17,90
3016,100188,2022/23,Katikati,Green,conventional,18,2023-05-01,16.06,15.5,PASS,0.124,D,0,100188_18,90
3017,100188,2022/23,Katikati,Green,conventional,19,2023-05-08,17.0,15.5,PASS,0.333,C,0,100188_19,90
3018,100188,2022/23,Katikati,Green,conventional,20,2023-05-15,15.91,15.5,PASS,0.091,D,0,100188_20,90
3019,100188,2022/23,Katikati,Green,conventional,21,2023-05-22,16.43,15.5,PASS,0.207,C,0,100188_21,90
3020,100188,2022/23,Katikati,Green,conventional,22,2023-05-29,16.45,15.5,PASS,0.211,C,0,100188_22,90
3021,100188,2022/23,Katikati,Green,conventional,23,2023-06-05,16.32,15.5,PASS,0.182,D,0,100188_23,90
3022,100188,2022/23,Katikati,Green,conventional,24,2023-06-12,16.24,15.5,PASS,0.164,D,0,100188_24,90
3023,100188,2022/23,Katikati,Green,conventional,25,2023-06-19,16.54,15.5,PASS,0.231,C,0,100188_25,90
3024,100188,2022/23,Katikati,Green,conventional,26,2023-06-26,16.01,15.5,PASS,0.113,D,0,100188_26,90
3025,100189,2022/23,Katikati,SunGold,conventional,11,2023-03-13,17.9,16.1,PASS,0.397,C,0,100189_11,90
3026,100189,2022/23,Katikati,SunGold,conventional,12,2023-03-20,17.65,16.1,PASS,0.342,C,0,100189_12,90
3027,100189,2022/23,Katikati,SunGold,conventional,13,2023-03-27,17.64,16.1,PASS,0.34,C,0,100189_13,90
3028,100189,2022/23,Katikati,SunGold,conventional,14,2023-04-03,17.53,16.1,PASS,0.315,C,0,100189_14,90
3029,100189,2022/23,Katikati,SunGold,conventional,15,2023-04-10,17.62,16.1,PASS,0.335,C,0,100189_15,90
3030,100189,2022/23,Katikati,SunGold,conventional,16,2023-04-17,17.44,16.1,PASS,0.295,C,0,100189_16,90
3031,100189,2022/23,Katikati,SunGold,conventional,17,2023-04-24,17.8,16.1,PASS,0.375,C,0,100189_17,90
3032,100189,2022/23,Katikati,SunGold,conventional,18,2023-05-01,16.67,16.1,PASS,0.126,D,0,100189_18,90
3033,100189,2022/23,Katikati,SunGold,conventional,19,2023-05-08,17.58,16.1,PASS,0.326,C,0,100189_19,90
3034,100189,2022/23,Katikati,SunGold,conventional,20,2023-05-15,17.12,16.1,PASS,0.225,C,0,100189_20,90
3035,100189,2022/23,Katikati,SunGold,conventional,21,2023-05-22,17.13,16.1,PASS,0.227,C,0,100189_21,90
3036,100189,2022/23,Katikati,SunGold,conventional,22,2023-05-29,16.91,16.1,PASS,0.179,D,0,100189_22,90
3037,100189,2022/23,Katikati,SunGold,conventional,23,2023-06-05,16.89,16.1,PASS,0.174,D,0,100189_23,90
3038,100189,2022/23,Katikati,SunGold,conventional,24,2023-06-12,15.61,16.1,FAIL,0.0,F,0,100189_24,90
3039,100189,2022/23,Katikati,SunGold,conventional,25,2023-06-19,17.34,16.1,PASS,0.273,C,0,100189_25,90
3040,100189,2022/23,Katikati,SunGold,conventional,26,2023-06-26,15.55,16.1,FAIL,0.0,F,0,100189_26,90
3041,100190,2022/23,Katikati,SunGold,conventional,11,2023-03-13,16.66,16.1,PASS,0.123,D,0,100190_11,90
3042,100190,2022/23,Katikati,SunGold,conventional,12,2023-03-20,17.5,16.1,PASS,0.309,C,0,100190_12,90
3043,100190,2022/23,Katikati,SunGold,conventional,13,2023-03-27,16.83,16.1,PASS,0.161,D,0,100190_13,90
3044,100190,2022/23,Katikati,SunGold,conventional,14,2023-04-03,16.8,16.1,PASS,0.154,D,0,100190_14,90
3045,100190,2022/23,Katikati,SunGold,conventional,15,2023-04-10,16.52,16.1,PASS,0.093,D,0,100190_15,90
3046,100190,2022/23,Katikati,SunGold,conventional,16,2023-04-17,16.47,16.1,PASS,0.082,D,0,100190_16,90
3047,100190,2022/23,Katikati,SunGold,conventional,17,2023-04-24,15.76,16.1,FAIL,0.0,F,0,100190_17,90
3048,100190,2022/23,Katikati,SunGold,conventional,18,2023-05-01,16.42,16.1,PASS,0.071,D,0,100190_18,90
3049,100190,2022/23,Katikati,SunGold,conventional,19,2023-05-08,16.36,16.1,PASS,0.057,D,0,100190_19,90
3050,100190,2022/23,Katikati,SunGold,conventional,20,2023-05-15,16.82,16.1,PASS,0.159,D,0,100190_20,90
3051,100190,2022/23,Katikati,SunGold,conventional,21,2023-05-22,16.36,16.1,PASS,0.057,D,0,100190_21,90
3052,100190,2022/23,Katikati,SunGold,conventional,22,2023-05-29,15.93,16.1,FAIL,0.0,F,0,100190_22,90
3053,100190,2022/23,Katikati,SunGold,conventional,23,2023-06-05,16.08,16.1,FAIL,0.0,F,0,100190_23,90
3054,100190,2022/23,Katikati,SunGold,conventional,24,2023-06-12,15.37,16.1,FAIL,0.0,F,0,100190_24,90
3055,100190,2022/23,Katikati,SunGold,conventional,25,2023-06-19,16.0,16.1,FAIL,0.0,F,0,100190_25,90
3056,100190,2022/23,Katikati,SunGold,conventional,26,2023-06-26,15.6,16.1,FAIL,0.0,F,0,100190_26,90
3057,100191,2022/23,Katikati,Green,conventional,11,2023-03-13,16.92,15.5,PASS,0.316,C,0,100191_11,90
3058,100191,2022/23,Katikati,Green,conventional,12,2023-03-20,16.89,15.5,PASS,0.309,C,0,100191_12,90
3059,100191,2022/23,Katikati,Green,conventional,13,2023-03-27,17.02,15.5,PASS,0.338,C,0,100191_13,90
3060,100191,2022/23,Katikati,Green,conventional,14,2023-04-03,18.23,15.5,PASS,0.607,A,0,100191_14,90
3061,100191,2022/23,Katikati,Green,conventional,15,2023-04-10,17.38,15.5,PASS,0.418,B,0,100191_15,90
3062,100191,2022/23,Katikati,Green,conventional,16,2023-04-17,17.23,15.5,PASS,0.384,C,0,100191_16,90
3063,100191,2022/23,Katikati,Green,conventional,17,2023-04-24,17.75,15.5,PASS,0.5,B,0,100191_17,90
3064,100191,2022/23,Katikati,Green,conventional,18,2023-05-01,17.42,15.5,PASS,0.427,B,0,100191_18,90
3065,100191,2022/23,Katikati,Green,conventional,19,2023-05-08,16.86,15.5,PASS,0.302,C,0,100191_19,90
3066,100191,2022/23,Katikati,Green,conventional,20,2023-05-15,16.97,15.5,PASS,0.327,C,0,100191_20,90
3067,100191,2022/23,Katikati,Green,conventional,21,2023-05-22,16.49,15.5,PASS,0.22,C,0,100191_21,90
3068,100191,2022/23,Katikati,Green,conventional,22,2023-05-29,15.62,15.5,PASS,0.027,D,0,100191_22,90
3069,100191,2022/23,Katikati,Green,conventional,23,2023-06-05,16.79,15.5,PASS,0.287,C,0,100191_23,90
3070,100191,2022/23,Katikati,Green,conventional,24,2023-06-12,16.24,15.5,PASS,0.164,D,0,100191_24,90
3071,100191,2022/23,Katikati,Green,conventional,25,2023-06-19,16.43,15.5,PASS,0.207,C,0,100191_25,90
3072,100191,2022/23,Katikati,Green,conventional,26,2023-06-26,16.37,15.5,PASS,0.193,D,0,100191_26,90
3073,100192,2022/23,Katikati,OrganicSunGold,organic,11,2023-03-13,17.47,16.1,PASS,0.302,C,0,100192_11,90
3074,100192,2022/23,Katikati,OrganicSunGold,organic,12,2023-03-20,17.59,16.1,PASS,0.329,C,0,100192_12,90
3075,100192,2022/23,Katikati,OrganicSunGold,organic,13,2023-03-27,17.11,16.1,PASS,0.223,C,0,100192_13,90
3076,100192,2022/23,Katikati,OrganicSunGold,organic,14,2023-04-03,16.87,16.1,PASS,0.17,D,0,100192_14,90
3077,100192,2022/23,Katikati,OrganicSunGold,organic,15,2023-04-10,17.09,16.1,PASS,0.218,C,0,100192_15,90
3078,100192,2022/23,Katikati,OrganicSunGold,organic,16,2023-04-17,17.17,16.1,PASS,0.236,C,0,100192_16,90
3079,100192,2022/23,Katikati,OrganicSunGold,organic,17,2023-04-24,16.82,16.1,PASS,0.159,D,0,100192_17,90
3080,100192,2022/23,Katikati,OrganicSunGold,organic,18,2023-05-01,16.56,16.1,PASS,0.101,D,0,100192_18,90
3081,100192,2022/23,Katikati,OrganicSunGold,organic,19,2023-05-08,16.78,16.1,PASS,0.15,D,0,100192_19,90
3082,100192,2022/23,Katikati,OrganicSunGold,organic,20,2023-05-15,16.88,16.1,PASS,0.172,D,0,100192_20,90
3083,100192,2022/23,Katikati,OrganicSunGold,organic,21,2023-05-22,16.35,16.1,PASS,0.055,D,0,100192_21,90
3084,100192,2022/23,Katikati,OrganicSunGold,organic,22,2023-05-29,16.67,16.1,PASS,0.126,D,0,100192_22,90
3085,100192,2022/23,Katikati,OrganicSunGold,organic,23,2023-06-05,16.07,16.1,FAIL,0.0,F,0,100192_23,90
3086,100192,2022/23,Katikati,OrganicSunGold,organic,24,2023-06-12,16.3,16.1,PASS,0.044,D,0,100192_24,90
