season,kpin,subzone,variety,pack_week,event_date,trays_lost,loss_pct,primary_cause,ccp_triggered,market_block_risk,dm_at_event,mts_pass,financial_impact_nzd
2023/24,100134,Te Puke,Green,19,2024-05-06,15,3.555,COOLSTORE_CCP5,True,False,16.37,True,48.0
2023/24,100134,Te Puke,Green,20,2024-05-13,10,3.226,PEST_CCP2,True,False,16.34,True,32.0
2023/24,100135,Te Puke,Green,11,2024-03-11,19,3.194,COOLSTORE_CCP5,True,False,17.87,True,60.8
2023/24,100135,Te Puke,Green,12,2024-03-18,23,3.249,COOLSTORE_CCP5,True,False,16.7,True,73.6
2023/24,100135,Te Puke,Green,13,2024-03-25,17,2.825,COOLSTORE_CCP5,True,False,16.87,True,54.4
2023/24,100135,Te Puke,Green,14,2024-04-01,23,3.515,MECHANICAL,False,False,17.36,True,73.6
2023/24,100135,Te Puke,Green,15,2024-04-08,29,2.925,COOLSTORE_CCP5,True,False,16.86,True,92.8
2023/24,100135,Te Puke,Green,16,2024-04-15,19,2.601,WEATHER,False,False,17.23,True,60.8
2023/24,100135,Te Puke,Green,17,2024-04-22,28,3.824,PEST_CCP2,True,False,17.45,True,89.6
2023/24,100135,Te Puke,Green,18,2024-04-29,25,3.534,WEATHER,False,False,17.13,True,80.0
2023/24,100135,Te Puke,Green,19,2024-05-06,24,3.96,PEST_CCP2,True,False,17.18,True,76.8
2023/24,100135,Te Puke,Green,20,2024-05-13,29,3.35,MECHANICAL,False,False,16.1,True,92.8
2023/24,100136,Te Puke,SunGold,13,2024-03-25,72,3.051,PEST_CCP3,True,True,17.9,True,230.4
2023/24,100136,Te Puke,SunGold,14,2024-04-01,80,2.949,MECHANICAL,False,False,17.54,True,256.0
2023/24,100136,Te Puke,SunGold,15,2024-04-08,107,3.811,PEST_CCP3,True,True,16.99,True,342.4
2023/24,100136,Te Puke,SunGold,16,2024-04-15,86,3.815,MECHANICAL,False,False,17.74,True,275.2
2023/24,100136,Te Puke,SunGold,17,2024-04-22,52,2.79,COOLSTORE_CCP5,True,False,17.05,True,166.4
2023/24,100136,Te Puke,SunGold,18,2024-04-29,64,3.526,COOLSTORE_CCP5,True,False,16.14,True,204.8
2023/24,100136,Te Puke,SunGold,19,2024-05-06,46,2.131,MECHANICAL,False,False,16.31,True,147.2
2023/24,100136,Te Puke,SunGold,20,2024-05-13,57,3.161,MECHANICAL,False,False,17.22,True,182.4
2023/24,100136,Te Puke,SunGold,21,2024-05-20,87,3.959,PEST_CCP2,True,False,16.28,True,278.4
2023/24,100136,Te Puke,SunGold,22,2024-05-27,60,3.214,MECHANICAL,False,False,16.66,True,192.0
2023/24,100137,Te Puke,Green,11,2024-03-11,9,3.276,COOLSTORE_CCP5,True,False,17.07,True,28.8
2023/24,100137,Te Puke,Green,12,2024-03-18,14,3.818,WEATHER,False,False,17.5,True,44.8
2023/24,100137,Te Puke,Green,13,2024-03-25,10,2.97,OTHER,False,False,17.24,True,32.0
2023/24,100137,Te Puke,Green,14,2024-04-01,13,3.884,LOADOUT_CCP6,True,False,17.51,True,41.6
2023/24,100137,Te Puke,Green,15,2024-04-08,20,4.169,MECHANICAL,False,False,16.81,True,64.0
2023/24,100137,Te Puke,Green,16,2024-04-15,12,2.948,COOLSTORE_CCP5,True,False,17.22,True,38.4
2023/24,100137,Te Puke,Green,17,2024-04-22,12,3.408,LOADOUT_CCP6,True,False,17.92,True,38.4
2023/24,100137,Te Puke,Green,18,2024-04-29,14,4.215,COOLSTORE_CCP5,True,False,17.22,True,44.8
2023/24,100137,Te Puke,Green,19,2024-05-06,11,3.374,MECHANICAL,False,False,17.13,True,35.2
2023/24,100137,Te Puke,Green,20,2024-05-13,17,3.446,COOLSTORE_CCP5,True,False,17.03,True,54.4
2023/24,100138,Te Puke,SunGold,13,2024-03-25,23,3.69,WEATHER,False,False,17.27,True,73.6
2023/24,100138,Te Puke,SunGold,14,2024-04-01,20,3.199,PEST_CCP2,True,False,16.74,True,64.0
2023/24,100138,Te Puke,SunGold,15,2024-04-08,19,3.235,MECHANICAL,False,False,17.29,True,60.8
2023/24,100138,Te Puke,SunGold,16,2024-04-15,31,3.743,PEST_CCP3,True,True,16.56,True,99.2
2023/24,100138,Te Puke,SunGold,17,2024-04-22,17,2.977,COOLSTORE_CCP5,True,False,16.51,True,54.4
2023/24,100138,Te Puke,SunGold,18,2024-04-29,27,3.447,WEATHER,False,False,17.11,True,86.4
2023/24,100138,Te Puke,SunGold,19,2024-05-06,25,3.116,PEST_CCP2,True,False,17.09,True,80.0
2023/24,100138,Te Puke,SunGold,20,2024-05-13,30,3.557,MECHANICAL,False,False,16.29,True,96.0
2023/24,100138,Te Puke,SunGold,21,2024-05-20,20,3.011,WEATHER,False,False,16.12,True,64.0
2023/24,100138,Te Puke,SunGold,22,2024-05-27,24,2.874,MECHANICAL,False,False,17.4,True,76.8
2023/24,100139,Te Puke,Green,11,2024-03-11,29,4.099,MECHANICAL,False,False,17.13,True,92.8
2023/24,100139,Te Puke,Green,12,2024-03-18,11,2.425,PEST_CCP2,True,False,17.19,True,35.2
2023/24,100139,Te Puke,Green,13,2024-03-25,16,2.729,COOLSTORE_CCP5,True,False,17.64,True,51.2
2023/24,100139,Te Puke,Green,14,2024-04-01,18,2.613,COOLSTORE_CCP5,True,False,17.35,True,57.6
2023/24,100139,Te Puke,Green,15,2024-04-08,24,3.331,MECHANICAL,False,False,16.91,True,76.8
2023/24,100139,Te Puke,Green,16,2024-04-15,19,3.973,PEST_CCP2,True,False,17.04,True,60.8
2023/24,100139,Te Puke,Green,17,2024-04-22,26,3.555,MECHANICAL,False,False,17.05,True,83.2
2023/24,100139,Te Puke,Green,18,2024-04-29,24,3.255,WEATHER,False,False,16.89,True,76.8
2023/24,100139,Te Puke,Green,19,2024-05-06,20,4.032,COOLSTORE_CCP5,True,False,16.55,True,64.0
2023/24,100139,Te Puke,Green,20,2024-05-13,22,2.894,MECHANICAL,False,False,16.85,True,70.4
2023/24,100140,Te Puke,Green,11,2024-03-11,8,3.564,PEST_CCP3,True,True,16.59,True,25.6
2023/24,100140,Te Puke,Green,12,2024-03-18,9,3.556,LOADOUT_CCP6,True,False,16.59,True,28.8
2023/24,100140,Te Puke,Green,13,2024-03-25,12,3.929,LOADOUT_CCP6,True,False,16.03,True,38.4
2023/24,100140,Te Puke,Green,14,2024-04-01,9,3.865,WEATHER,False,False,16.75,True,28.8
2023/24,100140,Te Puke,Green,15,2024-04-08,13,4.116,MECHANICAL,False,False,17.2,True,41.6
2023/24,100140,Te Puke,Green,16,2024-04-15,12,3.54,MECHANICAL,False,False,16.4,True,38.4
2023/24,100140,Te Puke,Green,17,2024-04-22,9,2.602,PEST_CCP2,True,False,16.75,True,28.8
2023/24,100140,Te Puke,Green,18,2024-04-29,7,3.351,MECHANICAL,False,False,15.92,True,22.4
2023/24,100140,Te Puke,Green,19,2024-05-06,10,4.23,MECHANICAL,False,False,15.72,True,32.0
2023/24,100140,Te Puke,Green,20,2024-05-13,6,3.121,PEST_CCP2,True,False,16.18,True,19.2
2023/24,100141,Te Puke,SunGold,13,2024-03-25,58,3.421,COOLSTORE_CCP5,True,False,17.31,True,185.6
2023/24,100141,Te Puke,SunGold,14,2024-04-01,55,3.473,COOLSTORE_CCP5,True,False,17.14,True,176.0
2023/24,100141,Te Puke,SunGold,15,2024-04-08,60,3.175,COOLSTORE_CCP5,True,False,17.55,True,192.0
2023/24,100141,Te Puke,SunGold,16,2024-04-15,76,4.008,COOLSTORE_CCP5,True,False,17.17,True,243.2
2023/24,100141,Te Puke,SunGold,17,2024-04-22,31,2.356,MECHANICAL,False,False,17.01,True,99.2
2023/24,100141,Te Puke,SunGold,18,2024-04-29,51,3.344,MTS_BREACH,False,False,16.03,False,5500.8
2023/24,100141,Te Puke,SunGold,19,2024-05-06,67,4.092,WEATHER,False,False,17.19,True,214.4
2023/24,100141,Te Puke,SunGold,20,2024-05-13,54,3.351,MECHANICAL,False,False,16.47,True,172.8
2023/24,100141,Te Puke,SunGold,21,2024-05-20,56,3.8,MECHANICAL,False,False,16.33,True,179.2
2023/24,100141,Te Puke,SunGold,22,2024-05-27,58,3.052,MECHANICAL,False,False,16.79,True,185.6
2023/24,100142,Te Puke,SunGold,13,2024-03-25,86,3.317,PEST_CCP3,True,True,17.52,True,275.2
2023/24,100142,Te Puke,SunGold,14,2024-04-01,77,3.009,MECHANICAL,False,False,17.78,True,246.4
2023/24,100142,Te Puke,SunGold,15,2024-04-08,53,3.41,MECHANICAL,False,False,18.18,True,169.6
2023/24,100142,Te Puke,SunGold,16,2024-04-15,54,2.782,PEST_CCP3,True,True,17.16,True,172.8
2023/24,100142,Te Puke,SunGold,17,2024-04-22,64,3.488,MECHANICAL,False,False,17.04,True,204.8
2023/24,100142,Te Puke,SunGold,18,2024-04-29,66,3.256,MECHANICAL,False,False,17.55,True,211.2
2023/24,100142,Te Puke,SunGold,19,2024-05-06,58,2.464,COOLSTORE_CCP5,True,False,16.34,True,185.6
2023/24,100142,Te Puke,SunGold,20,2024-05-13,72,2.94,MECHANICAL,False,False,16.72,True,230.4
2023/24,100142,Te Puke,SunGold,21,2024-05-20,68,3.568,MECHANICAL,False,False,16.32,True,217.6
2023/24,100142,Te Puke,SunGold,22,2024-05-27,74,3.129,MECHANICAL,False,False,17.1,True,236.8
2023/24,100143,Te Puke,Green,11,2024-03-11,65,3.112,MECHANICAL,False,False,16.79,True,208.0
2023/24,100143,Te Puke,Green,12,2024-03-18,68,3.903,MECHANICAL,False,False,17.5,True,217.6
2023/24,100143,Te Puke,Green,13,2024-03-25,44,2.81,PEST_CCP2,True,False,16.45,True,140.8
2023/24,100143,Te Puke,Green,14,2024-04-01,70,3.568,WEATHER,False,False,17.7,True,224.0
2023/24,100143,Te Puke,Green,15,2024-04-08,79,2.951,PEST_CCP2,True,False,16.88,True,252.8
2023/24,100143,Te Puke,Green,16,2024-04-15,92,3.447,WEATHER,False,False,17.56,True,294.4
2023/24,100143,Te Puke,Green,17,2024-04-22,72,3.821,PEST_CCP2,True,False,17.58,True,230.4
2023/24,100143,Te Puke,Green,18,2024-04-29,53,2.725,PEST_CCP2,True,False,18.13,True,169.6
2023/24,100143,Te Puke,Green,19,2024-05-06,53,3.231,MECHANICAL,False,False,16.55,True,169.6
2023/24,100143,Te Puke,Green,20,2024-05-13,67,3.827,MECHANICAL,False,False,16.48,True,214.4
2023/24,100144,Te Puke,Green,11,2024-03-11,55,3.27,PEST_CCP3,True,True,16.74,True,176.0
2023/24,100144,Te Puke,Green,12,2024-03-18,75,3.434,MECHANICAL,False,False,17.25,True,240.0
2023/24,100144,Te Puke,Green,13,2024-03-25,99,4.017,MECHANICAL,False,False,17.53,True,316.8
2023/24,100144,Te Puke,Green,14,2024-04-01,61,3.452,COOLSTORE_CCP5,True,False,16.97,True,195.2
2023/24,100144,Te Puke,Green,15,2024-04-08,76,3.302,MECHANICAL,False,False,16.99,True,243.2
2023/24,100144,Te Puke,Green,16,2024-04-15,76,3.411,MECHANICAL,False,False,17.34,True,243.2
2023/24,100144,Te Puke,Green,17,2024-04-22,62,3.393,PEST_CCP2,True,False,16.44,True,198.4
2023/24,100144,Te Puke,Green,18,2024-04-29,64,2.793,MECHANICAL,False,False,16.76,True,204.8
2023/24,100144,Te Puke,Green,19,2024-05-06,54,3.535,MECHANICAL,False,False,16.86,True,172.8
2023/24,100144,Te Puke,Green,20,2024-05-13,64,3.402,MECHANICAL,False,False,17.22,True,204.8
2023/24,100145,Te Puke,SunGold,13,2024-03-25,24,4.192,WEATHER,False,False,16.92,True,76.8
2023/24,100145,Te Puke,SunGold,14,2024-04-01,12,2.729,MECHANICAL,False,False,17.29,True,38.4
2023/24,100145,Te Puke,SunGold,15,2024-04-08,11,3.194,PEST_CCP2,True,False,16.8,True,35.2
2023/24,100145,Te Puke,SunGold,16,2024-04-15,15,2.583,MECHANICAL,False,False,17.11,True,48.0
2023/24,100145,Te Puke,SunGold,17,2024-04-22,17,2.834,MECHANICAL,False,False,16.11,True,54.4
2023/24,100145,Te Puke,SunGold,18,2024-04-29,21,4.078,MECHANICAL,False,False,16.81,True,67.2
2023/24,100145,Te Puke,SunGold,19,2024-05-06,16,3.324,PEST_CCP2,True,False,16.44,True,51.2
2023/24,100145,Te Puke,SunGold,20,2024-05-13,18,3.353,WEATHER,False,False,16.41,True,57.6
2023/24,100145,Te Puke,SunGold,21,2024-05-20,13,3.461,MECHANICAL,False,False,16.22,True,41.6
2023/24,100145,Te Puke,SunGold,22,2024-05-27,16,2.919,PEST_CCP2,True,False,16.34,True,51.2
2023/24,100146,Te Puke,Green,11,2024-03-11,49,3.403,WEATHER,False,False,17.38,True,156.8
2023/24,100146,Te Puke,Green,12,2024-03-18,41,3.441,OTHER,False,False,17.66,True,131.2
2023/24,100146,Te Puke,Green,13,2024-03-25,37,3.36,MECHANICAL,False,False,17.32,True,118.4
2023/24,100146,Te Puke,Green,14,2024-04-01,66,4.847,PEST_CCP2,True,False,17.77,True,211.2
2023/24,100146,Te Puke,Green,15,2024-04-08,53,3.396,COOLSTORE_CCP5,True,False,17.62,True,169.6
2023/24,100146,Te Puke,Green,16,2024-04-15,67,4.07,WEATHER,False,False,17.53,True,214.4
2023/24,100146,Te Puke,Green,17,2024-04-22,66,3.549,PEST_CCP2,True,False,17.82,True,211.2
2023/24,100146,Te Puke,Green,18,2024-04-29,52,3.997,COOLSTORE_CCP5,True,False,18.2,True,166.4
2023/24,100146,Te Puke,Green,19,2024-05-06,42,3.28,COOLSTORE_CCP5,True,False,17.76,True,134.4
2023/24,100146,Te Puke,Green,20,2024-05-13,45,3.148,MECHANICAL,False,False,16.95,True,144.0
2023/24,100147,Te Puke,SunGold,13,2024-03-25,52,3.662,PEST_CCP3,True,True,17.11,True,166.4
2023/24,100147,Te Puke,SunGold,14,2024-04-01,65,2.916,WEATHER,False,False,17.52,True,208.0
2023/24,100147,Te Puke,SunGold,15,2024-04-08,51,3.077,PEST_CCP3,True,True,17.17,True,163.2
2023/24,100147,Te Puke,SunGold,16,2024-04-15,54,3.171,PEST_CCP2,True,False,17.19,True,172.8
2023/24,100147,Te Puke,SunGold,17,2024-04-22,47,2.983,PEST_CCP2,True,False,17.2,True,150.4
2023/24,100147,Te Puke,SunGold,18,2024-04-29,65,3.801,MECHANICAL,False,False,16.37,True,208.0
2023/24,100147,Te Puke,SunGold,19,2024-05-06,60,3.429,COOLSTORE_CCP5,True,False,17.15,True,192.0
2023/24,100147,Te Puke,SunGold,20,2024-05-13,56,3.324,COOLSTORE_CCP5,True,False,17.42,True,179.2
2023/24,100147,Te Puke,SunGold,21,2024-05-20,49,2.671,MECHANICAL,False,False,16.53,True,156.8
2023/24,100147,Te Puke,SunGold,22,2024-05-27,59,3.091,MECHANICAL,False,False,16.99,True,188.8
2023/24,100148,Te Puke,SunGold,13,2024-03-25,79,3.759,MECHANICAL,False,False,17.6,True,252.8
2023/24,100148,Te Puke,SunGold,14,2024-04-01,55,3.007,PEST_CCP2,True,False,17.54,True,176.0
2023/24,100148,Te Puke,SunGold,15,2024-04-08,63,3.615,COOLSTORE_CCP5,True,False,18.17,True,201.6
2023/24,100148,Te Puke,SunGold,16,2024-04-15,56,3.109,MECHANICAL,False,False,17.25,True,179.2
2023/24,100148,Te Puke,SunGold,17,2024-04-22,58,3.434,COOLSTORE_CCP5,True,False,17.61,True,185.6
2023/24,100148,Te Puke,SunGold,18,2024-04-29,48,3.119,PEST_CCP2,True,False,16.94,True,153.6
2023/24,100148,Te Puke,SunGold,19,2024-05-06,65,3.004,MECHANICAL,False,False,17.41,True,208.0
2023/24,100148,Te Puke,SunGold,20,2024-05-13,52,3.229,COOLSTORE_CCP5,True,False,16.97,True,166.4
2023/24,100148,Te Puke,SunGold,21,2024-05-20,55,3.869,COOLSTORE_CCP5,True,False,16.5,True,176.0
2023/24,100148,Te Puke,SunGold,22,2024-05-27,45,3.426,MECHANICAL,False,False,16.74,True,144.0
2023/24,100149,Te Puke,SunGold,13,2024-03-25,8,2.98,PEST_CCP2,True,False,18.4,True,25.6
2023/24,100149,Te Puke,SunGold,14,2024-04-01,11,3.444,OTHER,False,False,17.87,True,35.2
2023/24,100149,Te Puke,SunGold,15,2024-04-08,8,2.766,MECHANICAL,False,False,18.25,True,25.6
2023/24,100149,Te Puke,SunGold,16,2024-04-15,12,3.023,MECHANICAL,False,False,17.65,True,38.4
2023/24,100149,Te Puke,SunGold,17,2024-04-22,11,2.986,MECHANICAL,False,False,17.57,True,35.2
2023/24,100149,Te Puke,SunGold,18,2024-04-29,8,2.937,MECHANICAL,False,False,17.88,True,25.6
2023/24,100149,Te Puke,SunGold,19,2024-05-06,10,2.607,MECHANICAL,False,False,17.37,True,32.0
2023/24,100149,Te Puke,SunGold,20,2024-05-13,12,3.885,MECHANICAL,False,False,18.54,True,38.4
2023/24,100149,Te Puke,SunGold,21,2024-05-20,10,3.843,PEST_CCP2,True,False,17.87,True,32.0
2023/24,100149,Te Puke,SunGold,22,2024-05-27,11,3.056,PEST_CCP2,True,False,16.81,True,35.2
2023/24,100150,Te Puke,SunGold,13,2024-03-25,73,3.177,COOLSTORE_CCP5,True,False,17.67,True,233.6
2023/24,100150,Te Puke,SunGold,14,2024-04-01,88,3.551,PEST_CCP2,True,False,17.53,True,281.6
2023/24,100150,Te Puke,SunGold,15,2024-04-08,85,3.602,MECHANICAL,False,False,17.58,True,272.0
2023/24,100150,Te Puke,SunGold,16,2024-04-15,84,3.388,MECHANICAL,False,False,17.29,True,268.8
2023/24,100150,Te Puke,SunGold,17,2024-04-22,68,3.534,OTHER,False,False,17.65,True,217.6
2023/24,100150,Te Puke,SunGold,18,2024-04-29,76,3.051,PEST_CCP3,True,True,17.26,True,243.2
2023/24,100150,Te Puke,SunGold,19,2024-05-06,56,2.815,COOLSTORE_CCP5,True,False,16.84,True,179.2
2023/24,100150,Te Puke,SunGold,20,2024-05-13,89,3.454,MECHANICAL,False,False,17.37,True,284.8
2023/24,100150,Te Puke,SunGold,21,2024-05-20,86,3.325,MECHANICAL,False,False,17.99,True,275.2
2023/24,100150,Te Puke,SunGold,22,2024-05-27,75,3.695,MECHANICAL,False,False,17.22,True,240.0
2023/24,100151,Te Puke,SunGold,13,2024-03-25,15,3.4,WEATHER,False,False,16.68,True,48.0
2023/24,100151,Te Puke,SunGold,14,2024-04-01,12,2.416,MECHANICAL,False,False,16.36,True,38.4
2023/24,100151,Te Puke,SunGold,15,2024-04-08,22,4.765,COOLSTORE_CCP5,True,False,17.22,True,70.4
2023/24,100151,Te Puke,SunGold,16,2024-04-15,11,3.114,PEST_CCP2,True,False,18.12,True,35.2
2023/24,100151,Te Puke,SunGold,17,2024-04-22,11,3.349,PEST_CCP2,True,False,16.8,True,35.2
2023/24,100151,Te Puke,SunGold,18,2024-04-29,13,4.117,MECHANICAL,False,False,16.64,True,41.6
2023/24,100151,Te Puke,SunGold,19,2024-05-06,12,3.664,COOLSTORE_CCP5,True,False,16.97,True,38.4
2023/24,100151,Te Puke,SunGold,20,2024-05-13,11,3.12,PEST_CCP3,True,True,17.18,True,35.2
2023/24,100151,Te Puke,SunGold,21,2024-05-20,9,3.009,MTS_BREACH,False,False,16.08,False,1173.6
2023/24,100151,Te Puke,SunGold,22,2024-05-27,19,4.063,MECHANICAL,False,False,16.26,True,60.8
2023/24,100152,Te Puke,SweetGreen,12,2024-03-18,39,3.005,MECHANICAL,False,False,15.85,True,124.8
2023/24,100152,Te Puke,SweetGreen,13,2024-03-25,30,3.094,COOLSTORE_CCP5,True,False,17.17,True,96.0
2023/24,100152,Te Puke,SweetGreen,14,2024-04-01,52,4.134,PEST_CCP3,True,True,17.06,True,166.4
2023/24,100152,Te Puke,SweetGreen,15,2024-04-08,43,4.694,MECHANICAL,False,False,17.36,True,137.6
2023/24,100152,Te Puke,SweetGreen,16,2024-04-15,31,3.376,MECHANICAL,False,False,17.46,True,99.2
2023/24,100152,Te Puke,SweetGreen,17,2024-04-22,44,3.66,PEST_CCP2,True,False,16.67,True,140.8
2023/24,100152,Te Puke,SweetGreen,18,2024-04-29,23,2.668,MECHANICAL,False,False,17.14,True,73.6
2023/24,100152,Te Puke,SweetGreen,19,2024-05-06,45,3.68,COOLSTORE_CCP5,True,False,17.07,True,144.0
2023/24,100152,Te Puke,SweetGreen,20,2024-05-13,28,2.754,PEST_CCP2,True,False,17.43,True,89.6
2023/24,100152,Te Puke,SweetGreen,21,2024-05-20,44,3.972,MECHANICAL,False,False,16.92,True,140.8
2023/24,100153,Te Puke,Green,11,2024-03-11,34,3.337,PEST_CCP2,True,False,16.9,True,108.8
2023/24,100153,Te Puke,Green,12,2024-03-18,36,3.437,MECHANICAL,False,False,17.35,True,115.2
2023/24,100153,Te Puke,Green,13,2024-03-25,32,2.688,WEATHER,False,False,17.49,True,102.4
2023/24,100153,Te Puke,Green,14,2024-04-01,59,3.636,MECHANICAL,False,False,17.07,True,188.8
2023/24,100153,Te Puke,Green,15,2024-04-08,34,2.767,MECHANICAL,False,False,17.98,True,108.8
2023/24,100153,Te Puke,Green,16,2024-04-15,46,2.676,COOLSTORE_CCP5,True,False,16.63,True,147.2
2023/24,100153,Te Puke,Green,17,2024-04-22,50,2.985,MECHANICAL,False,False,16.52,True,160.0
2023/24,100153,Te Puke,Green,18,2024-04-29,46,3.341,MECHANICAL,False,False,17.14,True,147.2
2023/24,100153,Te Puke,Green,19,2024-05-06,46,3.509,MECHANICAL,False,False,16.85,True,147.2
2023/24,100153,Te Puke,Green,20,2024-05-13,44,3.835,COOLSTORE_CCP5,True,False,17.17,True,140.8
2023/24,100154,Te Puke,OrganicSunGold,14,2024-04-01,24,3.967,WEATHER,False,False,17.38,True,76.8
2023/24,100154,Te Puke,OrganicSunGold,15,2024-04-08,25,3.485,LOADOUT_CCP6,True,False,16.81,True,80.0
2023/24,100154,Te Puke,OrganicSunGold,16,2024-04-15,20,2.771,MECHANICAL,False,False,17.14,True,64.0
2023/24,100154,Te Puke,OrganicSunGold,17,2024-04-22,23,3.858,PEST_CCP3,True,True,17.54,True,73.6
2023/24,100154,Te Puke,OrganicSunGold,18,2024-04-29,19,3.481,MECHANICAL,False,False,16.86,True,60.8
2023/24,100154,Te Puke,OrganicSunGold,19,2024-05-06,29,3.908,MECHANICAL,False,False,16.65,True,92.8
2023/24,100154,Te Puke,OrganicSunGold,20,2024-05-13,21,3.102,COOLSTORE_CCP5,True,False,17.76,True,67.2
2023/24,100154,Te Puke,OrganicSunGold,21,2024-05-20,20,2.805,PEST_CCP2,True,False,16.72,True,64.0
2023/24,100155,Te Puke,Green,11,2024-03-11,46,3.55,PEST_CCP2,True,False,16.5,True,147.2
2023/24,100155,Te Puke,Green,12,2024-03-18,76,4.147,MECHANICAL,False,False,17.75,True,243.2
2023/24,100155,Te Puke,Green,13,2024-03-25,51,3.91,LOADOUT_CCP6,True,False,17.07,True,163.2
2023/24,100155,Te Puke,Green,14,2024-04-01,71,3.759,OTHER,False,False,17.14,True,227.2
2023/24,100155,Te Puke,Green,15,2024-04-08,41,3.324,MECHANICAL,False,False,17.19,True,131.2
2023/24,100155,Te Puke,Green,16,2024-04-15,49,3.27,PEST_CCP2,True,False,17.61,True,156.8
2023/24,100155,Te Puke,Green,17,2024-04-22,52,3.449,PEST_CCP3,True,True,17.36,True,166.4
2023/24,100155,Te Puke,Green,18,2024-04-29,86,4.373,MECHANICAL,False,False,17.12,True,275.2
2023/24,100155,Te Puke,Green,19,2024-05-06,49,3.549,WEATHER,False,False,17.12,True,156.8
2023/24,100155,Te Puke,Green,20,2024-05-13,65,3.854,PEST_CCP3,True,True,16.73,True,208.0
2023/24,100156,Te Puke,SunGold,13,2024-03-25,58,3.801,PEST_CCP2,True,False,17.03,True,185.6
2023/24,100156,Te Puke,SunGold,14,2024-04-01,52,3.483,PEST_CCP2,True,False,17.55,True,166.4
2023/24,100156,Te Puke,SunGold,15,2024-04-08,38,3.2,MECHANICAL,False,False,16.68,True,121.6
2023/24,100156,Te Puke,SunGold,16,2024-04-15,60,4.082,PEST_CCP2,True,False,17.48,True,192.0
2023/24,100156,Te Puke,SunGold,17,2024-04-22,30,2.933,PEST_CCP2,True,False,16.74,True,96.0
2023/24,100156,Te Puke,SunGold,18,2024-04-29,35,2.992,PEST_CCP2,True,False,16.8,True,112.0
2023/24,100156,Te Puke,SunGold,19,2024-05-06,54,3.718,PEST_CCP3,True,True,16.41,True,172.8
2023/24,100156,Te Puke,SunGold,20,2024-05-13,42,4.044,PEST_CCP2,True,False,16.62,True,134.4
2023/24,100156,Te Puke,SunGold,21,2024-05-20,48,2.981,PEST_CCP2,True,False,16.73,True,153.6
2023/24,100156,Te Puke,SunGold,22,2024-05-27,52,3.493,MECHANICAL,False,False,16.91,True,166.4
2023/24,100157,Te Puke,SunGold,13,2024-03-25,17,3.229,MECHANICAL,False,False,17.31,True,54.4
2023/24,100157,Te Puke,SunGold,14,2024-04-01,18,3.962,MECHANICAL,False,False,18.25,True,57.6
2023/24,100157,Te Puke,SunGold,15,2024-04-08,10,2.561,MECHANICAL,False,False,17.77,True,32.0
2023/24,100157,Te Puke,SunGold,16,2024-04-15,16,3.053,COOLSTORE_CCP5,True,False,16.94,True,51.2
2023/24,100157,Te Puke,SunGold,17,2024-04-22,17,3.748,MECHANICAL,False,False,17.34,True,54.4
2023/24,100157,Te Puke,SunGold,18,2024-04-29,13,3.145,COOLSTORE_CCP5,True,False,17.36,True,41.6
2023/24,100157,Te Puke,SunGold,19,2024-05-06,12,2.895,MECHANICAL,False,False,17.12,True,38.4
2023/24,100157,Te Puke,SunGold,20,2024-05-13,9,2.638,MECHANICAL,False,False,16.98,True,28.8
2023/24,100157,Te Puke,SunGold,21,2024-05-20,10,2.897,MECHANICAL,False,False,16.96,True,32.0
2023/24,100157,Te Puke,SunGold,22,2024-05-27,13,3.205,MECHANICAL,False,False,17.3,True,41.6
2023/24,100158,Te Puke,SunGold,13,2024-03-25,31,3.789,WEATHER,False,False,17.52,True,99.2
2023/24,100158,Te Puke,SunGold,14,2024-04-01,25,3.921,MECHANICAL,False,False,17.04,True,80.0
2023/24,100158,Te Puke,SunGold,15,2024-04-08,31,2.798,COOLSTORE_CCP5,True,False,17.2,True,99.2
2023/24,100158,Te Puke,SunGold,16,2024-04-15,28,3.798,PEST_CCP3,True,True,17.07,True,89.6
2023/24,100158,Te Puke,SunGold,17,2024-04-22,22,3.233,MECHANICAL,False,False,17.16,True,70.4
2023/24,100158,Te Puke,SunGold,18,2024-04-29,40,4.149,MECHANICAL,False,False,16.88,True,128.0
2023/24,100158,Te Puke,SunGold,19,2024-05-06,31,3.068,PEST_CCP3,True,True,17.16,True,99.2
2023/24,100158,Te Puke,SunGold,20,2024-05-13,43,4.293,PEST_CCP2,True,False,16.61,True,137.6
2023/24,100158,Te Puke,SunGold,21,2024-05-20,21,3.218,PEST_CCP2,True,False,16.77,True,67.2
2023/24,100158,Te Puke,SunGold,22,2024-05-27,31,3.344,MECHANICAL,False,False,17.15,True,99.2
2023/24,100159,Te Puke,SunGold,13,2024-03-25,46,3.413,PEST_CCP2,True,False,18.04,True,147.2
